
Release,Filename,size,LOC_added,MAX_LOC_added,AVG_LOC_Added,CHURN,MAX_Churn,AVG_Churn,NR,NAUTH,CHGSETSIZE,MAX_ChgSet,AVG_ChgSet,BUGGYNESS
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,84,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,39,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java,16,17,16,8,16,16,8,2,1,24,20,12,No
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java,83,87,83,43,87,83,43,2,2,26,14,13,No
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java,30,30,30,30,30,30,30,1,1,12,12,12,No
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,396,0,0,0,0,0,0,0,0,0,0,0,Yes
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java,18,22,22,22,22,22,22,1,1,18,18,18,No
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,190,12,8,4,4,4,1,3,3,59,39,19,Yes
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,22,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,10,5,5,5,4,4,4,1,1,11,11,11,No
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,41,28,20,14,28,20,14,2,2,11,6,5,Yes
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ReflectionUtils.java,56,69,56,34,69,56,34,2,1,61,41,30,No
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,15,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SnapshotMap.java,67,2,2,2,-1,-1,-1,1,1,21,21,21,No
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java,20,20,20,20,20,20,20,1,1,12,12,12,No
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,25,36,32,18,32,30,16,2,2,32,21,16,No
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java,6,6,6,6,6,6,6,1,1,12,12,12,No
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,37,123,61,30,93,61,23,4,2,55,21,13,No
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java,7,29,22,14,28,21,14,2,1,52,41,26,No
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java,21,21,21,21,21,21,21,1,1,41,41,41,No
4.2.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java,48,48,48,48,48,48,48,1,1,1,1,1,Yes
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,28,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,6,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,7,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,10,5,5,2,4,4,2,2,1,33,28,16,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,40,10,5,3,10,5,3,3,2,36,18,12,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,94,3,3,3,1,1,1,1,1,17,17,17,Yes
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,94,4,2,2,0,1,0,2,1,56,39,28,Yes
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,136,5,5,5,1,1,1,1,1,17,17,17,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java,24,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,109,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,72,7,4,3,4,4,2,2,1,31,24,15,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java,24,10,10,10,-2,-2,-2,1,1,29,29,29,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,83,25,13,8,22,11,7,3,2,48,28,16,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,41,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java,10,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,10,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/NoResponseHandlerException.java,10,10,10,10,10,10,10,1,1,7,7,7,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ResubscribeException.java,9,9,9,9,9,9,9,1,1,14,14,14,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,10,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,10,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/AbstractResponseHandler.java,83,83,83,83,83,83,83,1,1,29,29,29,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/CloseSubscriptionResponseHandler.java,52,52,52,52,52,52,52,1,1,14,14,14,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,45,66,34,22,18,25,6,3,2,75,39,25,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,40,11,9,5,4,6,2,2,1,67,39,33,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java,38,18,11,9,2,3,1,2,2,57,29,28,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,172,80,29,11,-125,19,-17,7,2,150,39,21,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java,46,24,15,12,5,3,2,2,2,57,29,28,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/CleanupChannelMap.java,65,97,65,48,97,65,48,2,1,43,29,21,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/FilterableMessageHandler.java,40,41,40,20,40,40,20,2,1,46,29,23,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannel.java,9,9,9,9,9,9,9,1,1,29,29,29,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannelManager.java,32,32,32,32,32,32,32,1,1,29,29,29,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,178,93,24,10,-113,23,-12,9,2,175,39,19,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,132,106,39,17,-31,29,-5,6,2,126,39,21,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,445,232,68,25,-139,38,-15,9,2,157,29,17,Yes
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java,99,116,99,29,114,99,28,4,2,61,29,15,Yes
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/SubscriptionEventEmitter.java,23,23,23,23,23,23,23,1,1,29,29,29,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/VoidCallbackAdapter.java,17,17,17,8,17,17,8,2,2,30,28,15,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractHChannelManager.java,384,386,384,193,386,384,193,2,1,37,29,18,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractSubscribeResponseHandler.java,291,324,291,108,301,291,100,3,1,28,14,9,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ActiveSubscriber.java,204,210,204,105,209,204,104,2,1,22,14,11,Yes
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ClientChannelPipelineFactory.java,40,21,21,21,11,11,11,1,1,29,29,29,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/DefaultServerChannel.java,50,50,50,50,50,50,50,1,1,29,29,29,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelHandler.java,150,170,150,85,170,150,85,2,1,53,29,26,Yes
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelImpl.java,231,231,231,231,231,231,231,1,1,29,29,29,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/NonSubscriptionChannelPipelineFactory.java,24,24,24,24,24,24,24,1,1,29,29,29,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ResubscribeCallback.java,56,11,6,5,8,5,4,2,1,22,14,11,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/WriteCallback.java,59,15,15,15,3,3,3,1,1,29,29,29,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexHChannelManager.java,221,239,221,79,239,221,79,3,1,46,24,15,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscribeResponseHandler.java,488,514,488,171,95,488,31,3,1,46,24,15,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscriptionChannelPipelineFactory.java,26,26,26,26,26,26,26,1,1,24,24,24,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleHChannelManager.java,228,274,228,68,269,228,67,4,1,57,29,14,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscribeResponseHandler.java,361,546,361,109,195,361,39,5,1,76,29,15,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscriptionChannelPipelineFactory.java,23,26,23,13,26,23,13,2,1,43,29,21,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/package-info.java,1,1,1,1,1,1,1,1,1,29,29,29,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,17,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,34,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,22,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/filter/ClientMessageFilter.java,3,3,3,3,3,3,3,1,1,17,17,17,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/filter/MessageFilterBase.java,9,3,3,3,-6,-6,-6,1,1,17,17,17,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/filter/PipelineFilter.java,44,53,44,26,44,44,22,2,1,37,20,18,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/filter/ServerMessageFilter.java,9,9,9,9,9,9,9,1,1,17,17,17,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,6,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,93,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,26,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,24,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,61,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,76,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,18,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,18,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,29,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/SubscriptionListener.java,7,7,7,7,7,7,7,1,1,18,18,18,No
4.2.0,hedwig-client/src/main/java/org/apache/hedwig/util/VarArgs.java,6,6,6,6,6,6,6,1,1,29,29,29,No
4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,114,90,37,15,80,37,13,6,2,84,24,14,No
4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,5808,11691,3853,835,9482,2512,677,14,2,229,28,16,No
4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MapUtils.java,47,47,47,47,47,47,47,1,1,1,1,1,No
4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,90,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,17,23,17,7,22,17,7,3,2,69,28,23,No
4.2.0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,14,51,51,51,51,51,51,1,1,15,15,15,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,211,278,187,46,142,115,23,6,2,84,39,14,Yes
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,326,9,9,9,9,9,9,1,1,8,8,8,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,846,132,71,18,-4,23,0,7,2,111,39,15,Yes
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java,60,8,8,8,6,6,6,1,1,7,7,7,Yes
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,266,21,16,10,-20,0,-10,2,1,22,15,11,Yes
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/data/MessageFormatter.java,86,86,86,86,86,86,86,1,1,12,12,12,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,61,4,4,4,1,1,1,1,1,17,17,17,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,67,2,2,2,1,1,1,1,1,17,17,17,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,53,2,2,2,1,1,1,1,1,17,17,17,Yes
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,69,0,0,0,0,0,0,0,0,0,0,0,Yes
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,18,2,2,2,-4,-4,-4,1,1,6,6,6,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,202,88,24,7,79,23,6,12,3,100,24,8,Yes
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,11,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,74,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,10,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,51,4,4,4,4,4,4,1,1,3,3,3,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,6,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,6,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,11,19,8,3,11,6,2,5,1,67,20,13,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,312,355,105,25,246,98,17,14,3,160,24,11,Yes
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,40,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,5,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/CloseSubscriptionHandler.java,74,74,74,74,74,74,74,1,1,14,14,14,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,43,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,6,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java,24,5,5,5,-3,-3,-3,1,1,7,7,7,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java,4,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,50,18,15,9,13,12,6,2,1,45,28,22,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,113,161,54,20,56,43,7,8,2,119,24,14,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscriptionChannelManager.java,88,154,88,51,138,88,46,3,2,34,24,11,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,54,28,25,14,21,20,10,2,2,31,17,15,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java,5,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java,4,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java,17,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/meta/FactoryLayout.java,80,85,80,42,85,80,42,2,1,32,24,16,Yes
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MetadataManagerFactory.java,81,118,81,29,93,81,23,4,1,58,24,14,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MsMetadataManagerFactory.java,706,706,706,706,706,706,706,1,1,4,4,4,Yes
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/meta/SubscriptionDataManager.java,20,41,20,13,25,20,8,3,1,47,24,15,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicOwnershipManager.java,21,21,21,10,21,21,10,2,1,30,19,15,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicPersistenceManager.java,16,16,16,8,16,16,8,2,1,35,24,17,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java,418,712,418,101,662,418,94,7,1,92,24,13,Yes
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,315,114,34,12,77,23,8,9,3,103,24,11,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java,42,5,5,5,4,4,4,1,1,3,3,3,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java,11,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,37,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java,124,7,7,7,7,7,7,1,1,17,17,17,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,109,10,7,5,-5,1,-2,2,2,46,39,23,Yes
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,637,526,229,47,244,139,22,11,3,125,39,11,Yes
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,47,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,54,15,14,7,3,5,1,2,2,45,39,22,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CancelScanRequest.java,4,4,4,4,4,4,4,1,1,6,6,6,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,4,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,341,9,4,3,6,3,2,3,2,91,39,30,Yes
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,32,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,28,4,4,4,1,1,1,1,1,28,28,28,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,15,1,1,1,1,1,1,1,1,24,24,24,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,4,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,37,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,371,222,106,31,88,73,12,7,2,101,39,14,Yes
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java,33,2,1,1,0,0,0,2,1,8,4,4,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java,7,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,10,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,15,14,14,14,14,14,14,1,1,6,6,6,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,27,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,79,7,7,7,6,6,6,1,1,24,24,24,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,123,7,5,3,6,4,3,2,1,31,24,15,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyCloseSubscriptionHandler.java,42,42,42,42,42,42,42,1,1,24,24,24,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,13,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,31,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,35,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,78,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,42,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,55,0,0,0,0,0,0,0,0,0,0,0,Yes
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,41,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,14,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,25,19,19,19,15,15,15,1,1,3,3,3,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,51,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,285,22,20,11,0,0,0,2,1,67,39,33,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,24,0,0,0,0,0,0,0,0,0,0,0,No
4.2.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,440,266,80,26,161,60,16,10,2,94,20,9,Yes
